20160215;10.86
20160216;11.03
20160217;11.31
20160218;11.28
20160219;11.14
20160222;11.28
20160223;11.19
20160224;11.15
20160225;11.60
20160226;11.44
20160229;11.53
20160301;11.55
20160302;11.70
20160303;11.97
20160304;11.70
20160307;11.72
20160308;11.78
20160309;11.92
20160310;12.11
20160311;12.09
20160314;11.85
20160315;11.44
20160316;11.75
20160317;11.94
20160318;11.69
20160321;12.14
20160322;12.10
20160323;12.07
20160324;11.72
20160328;11.93
20160329;11.96
20160330;11.84
20160331;11.42
20160401;11.33
20160404;11.25
20160405;11.24
20160406;10.95
20160407;11.01
20160408;11.20
20160411;11.15
20160412;11.24
20160413;11.48
20160414;11.42
20160415;11.48
20160418;11.42
20160419;11.54
20160420;11.40
20160422;11.42
20160425;11.57
20160426;11.72
20160427;12.13
20160428;12.14
20160429;12.19
20160502;12.20
20160503;11.79
20160504;11.71
20160505;11.77
20160506;11.89
20160509;11.90
20160510;12.17
20160511;12.10
20160512;12.20
20160513;12.17
20160516;12.15
20160517;11.88
20160518;11.70
20160519;11.67
20160520;11.64
20160523;11.54
20160524;11.55
20160525;11.59
20160527;11.56
20160530;11.46
20160531;11.80
20160601;11.88
20160602;12.02
20160603;12.32
20160606;12.21
20160607;12.19
20160608;12.37
20160609;12.40
20160610;12.27
20160613;12.33
20160614;12.30
20160615;12.24
20160616;12.24
20160617;12.18
20160620;12.41
20160621;12.45
20160622;12.51
20160623;12.69
20160624;12.59
20160627;12.54
20160628;12.75
20160629;12.92
20160630;13.16
20160701;13.10
20160704;13.42
20160705;13.42
20160706;13.41
20160707;13.44
20160708;13.51
20160711;13.71
20160712;13.93
20160713;14.01
20160714;14.11
20160715;13.94
20160718;13.96
20160719;14.00
20160720;13.93
20160721;14.12
20160722;14.11
20160725;14.18
20160726;14.38
20160727;14.06
20160728;13.99
20160729;13.89
20160801;13.57
20160802;13.39
20160803;13.75
20160804;13.73
20160805;13.63
20160808;13.32
20160809;13.32
20160810;13.14
20160811;13.22
20160812;13.25
20160815;13.19
20160816;13.76
20160817;13.67
20160818;13.82
20160819;13.93
20160822;14.11
20160823;13.88
20160824;13.72
20160825;13.82
20160826;13.74
20160829;14.07
20160830;14.15
20160831;13.82
20160901;13.99
20160902;14.00
20160905;13.88
20160906;14.09
20160908;13.91
20160909;13.41
20160912;13.29
20160913;13.36
20160914;13.51
20160915;13.85
20160916;13.82
20160919;14.11
20160920;14.08
20160921;14.17
20160922;14.17
20160923;14.23
20160926;14.15
20160927;14.17
20160928;14.20
20160929;14.17
20160930;13.89
20161003;13.91
20161004;13.78
20161005;13.95
20161006;14.21
20161007;14.08
20161010;14.35
20161011;14.63
20161013;14.85
20161014;14.89
20161017;15.09
20161018;14.92
20161019;14.77
20161020;14.97
20161021;15.13
20161024;15.06
20161025;15.15
20161026;14.96
20161027;14.97
20161028;14.78
20161031;14.83
20161101;14.83
20161103;14.58
20161104;14.49
20161107;14.62
20161108;14.97
20161109;14.54
20161110;13.78
20161111;13.38
20161114;13.30
20161116;13.86
20161117;13.61
20161118;13.54
20161121;13.77
20161122;13.72
20161123;13.59
20161124;13.67
20161125;13.72
20161128;13.91
20161129;13.80
20161130;13.70
20161201;13.19
20161202;13.23
20161205;13.00
20161206;13.11
20161207;13.25
20161208;13.41
20161209;13.07
20161212;12.82
20161213;12.86
20161214;12.62
20161215;12.78
20161216;12.75
20161219;12.75
20161220;12.61
20161221;12.66
20161222;13.04
20161223;12.96
20161226;12.97
20161227;13.12
20161228;13.39
20161229;13.40
20170102;13.40
20170103;13.45
20170104;13.53
20170105;13.50
20170106;13.15
20170109;13.19
20170110;13.30
20170111;13.22
20170112;13.53
20170113;13.35
20170116;13.42
20170117;13.36
20170118;13.41
20170119;13.65
20170120;13.71
20170123;13.69
20170124;13.75
20170126;14.07
20170127;13.91
20170130;13.65
20170131;14.05
20170201;13.75
20170202;13.95
20170203;14.19
20170206;13.89
20170207;13.81
20170208;13.86
20170209;13.97
20170210;13.89
20170213;13.85
20170214;13.71
20170215;13.95
20170216;13.92
20170217;13.97
20170220;13.99
20170221;14.12
20170222;14.14
20170223;13.68
20170224;13.73
20170301;13.56
20170302;13.40
20170303;13.56
20170306;13.77
20170307;14.00
20170308;13.64
20170309;13.64
20170310;13.50
20170313;13.98
20170314;13.79
20170315;13.85
20170316;13.68
20170317;13.50
20170320;13.35
20170321;13.23
20170322;13.45
20170323;13.40
20170324;13.58
20170327;13.60
20170328;13.69
20170329;13.70
20170330;13.99
20170331;13.95
20170403;14.11
20170404;14.10
20170405;13.81
20170406;13.56
20170407;13.90
20170410;13.88
